Customer ID,Frequency,TotalSpent,AvgOrderValue,TotalQuantity,AvgQuantity,FirstPurchase,LastPurchase,TotalTransactions,UniqueProducts,Country,CustomerLifetime,WillPurchaseAgain
13140,3,422.47,9.388222222222224,185,4.111111111111111,2010-12-08 15:12:00,2011-08-23 15:33:00,45,40,United Kingdom,258,0
13141,5,2388.75,17.694444444444443,1548,11.466666666666667,2011-01-28 13:04:00,2011-09-16 09:54:00,135,113,United Kingdom,230,0
13142,1,307.09,13.351739130434781,258,11.217391304347826,2011-11-20 16:07:00,2011-11-20 16:07:00,23,23,United Kingdom,0,1
13144,1,110.95,36.983333333333334,21,7.0,2011-01-11 11:15:00,2011-01-11 11:15:00,3,3,United Kingdom,0,0
13145,4,618.52,103.08666666666666,145,24.166666666666668,2010-12-02 18:06:00,2011-10-31 12:45:00,6,5,United Kingdom,332,0
13146,1,228.91,13.465294117647058,154,9.058823529411764,2011-11-13 15:29:00,2011-11-13 15:29:00,17,16,United Kingdom,0,1
13147,4,712.8000000000001,178.20000000000002,144,36.0,2011-09-01 12:28:00,2011-11-29 13:59:00,4,1,United Kingdom,89,1
13148,12,3683.26,11.805320512820513,1965,6.298076923076923,2010-12-10 13:06:00,2011-11-10 15:23:00,312,231,United Kingdom,335,1
13149,4,1676.06,19.48906976744186,1280,14.883720930232558,2011-02-23 13:57:00,2011-11-25 13:09:00,86,76,United Kingdom,274,1
13151,1,1257.8700000000001,16.998243243243245,363,4.905405405405405,2011-02-17 12:29:00,2011-02-17 12:29:00,74,73,United Kingdom,0,0
13153,1,486.22,32.41466666666667,418,27.866666666666667,2011-12-04 12:14:00,2011-12-04 12:14:00,15,15,United Kingdom,0,1
13155,4,971.76,11.432470588235294,497,5.847058823529411,2010-12-06 12:44:00,2011-11-06 15:41:00,85,67,United Kingdom,335,0
13157,4,1741.22,20.014022988505747,1439,16.54022988505747,2011-02-14 14:03:00,2011-10-21 13:50:00,87,69,United Kingdom,248,0
13158,4,1201.06,15.203291139240505,784,9.924050632911392,2011-01-25 09:58:00,2011-09-06 11:58:00,79,59,United Kingdom,224,0
13159,4,1429.35,11.911249999999999,1058,8.816666666666666,2011-08-16 11:44:00,2011-12-01 11:20:00,120,114,United Kingdom,106,1
13160,1,91.8,22.95,56,14.0,2011-11-17 13:07:00,2011-11-17 13:07:00,4,4,United Kingdom,0,1
13161,1,112.75,14.09375,29,3.625,2011-01-30 14:03:00,2011-01-30 14:03:00,8,8,United Kingdom,0,0
13162,4,1688.29,21.370759493670885,1713,21.68354430379747,2011-01-09 10:43:00,2011-08-09 15:59:00,79,74,United Kingdom,212,0
13165,2,1021.48,24.32095238095238,1376,32.76190476190476,2010-12-23 14:06:00,2011-10-24 15:05:00,42,40,United Kingdom,305,0
13166,1,417.2,10.175609756097561,216,5.2682926829268295,2011-03-01 15:16:00,2011-03-01 15:16:00,41,39,United Kingdom,0,0
13167,4,791.33,12.174307692307693,785,12.076923076923077,2011-07-19 12:13:00,2011-11-21 12:24:00,65,51,United Kingdom,125,1
13168,4,1299.59,10.314206349206348,670,5.317460317460317,2011-01-25 13:55:00,2011-11-03 12:56:00,126,102,United Kingdom,281,0
13169,2,712.88,54.83692307692308,272,20.923076923076923,2011-04-01 14:24:00,2011-10-07 12:11:00,13,11,United Kingdom,188,0
13170,1,108.81,3.6270000000000002,141,4.7,2011-11-13 12:19:00,2011-11-13 12:19:00,30,29,United Kingdom,0,1
13171,3,468.41,10.182826086956522,229,4.978260869565218,2011-02-13 14:16:00,2011-11-18 10:27:00,46,37,United Kingdom,277,1
13173,2,353.65,8.224418604651163,277,6.441860465116279,2010-12-07 14:30:00,2011-12-05 15:51:00,43,41,United Kingdom,363,1
13174,3,2742.82,9.361160409556314,1352,4.614334470989761,2010-12-05 16:24:00,2011-11-23 14:35:00,293,228,United Kingdom,352,1
13176,1,481.49,7.186417910447761,448,6.686567164179104,2011-10-24 15:43:00,2011-10-24 15:43:00,67,66,United Kingdom,0,0
13177,1,282.45,16.61470588235294,91,5.352941176470588,2011-10-06 09:56:00,2011-10-06 09:56:00,17,17,United Kingdom,0,0
13178,11,5725.47,21.60554716981132,3570,13.471698113207546,2010-12-14 12:22:00,2011-11-13 16:14:00,265,95,United Kingdom,334,1
13182,1,121.18,11.016363636363637,201,18.272727272727273,2011-10-25 13:46:00,2011-10-25 13:46:00,11,11,United Kingdom,0,0
13183,9,3957.78,42.10404255319149,2208,23.48936170212766,2011-01-09 10:50:00,2011-12-02 10:30:00,94,51,United Kingdom,326,1
13184,10,1668.95,9.323743016759776,1662,9.28491620111732,2011-02-22 17:25:00,2011-11-25 12:02:00,179,138,United Kingdom,275,1
13185,1,71.4,71.4,12,12.0,2011-03-17 11:56:00,2011-03-17 11:56:00,1,1,United Kingdom,0,0
13186,3,1575.89,19.947974683544306,820,10.379746835443038,2011-08-03 09:09:00,2011-10-31 11:40:00,79,69,United Kingdom,89,0
13187,1,236.02,6.378918918918919,95,2.5675675675675675,2011-01-06 18:57:00,2011-01-06 18:57:00,37,37,United Kingdom,0,0
13188,1,114.60000000000001,57.300000000000004,25,12.5,2011-11-28 15:28:00,2011-11-28 15:28:00,2,2,United Kingdom,0,1
13189,2,260.68,8.988965517241379,842,29.03448275862069,2011-08-16 13:12:00,2011-11-21 10:39:00,29,29,United Kingdom,96,1
13192,2,911.94,14.475238095238096,595,9.444444444444445,2011-05-18 14:57:00,2011-09-05 14:13:00,63,57,United Kingdom,109,0
13193,1,112.08,4.4832,46,1.84,2011-10-09 14:30:00,2011-10-09 14:30:00,25,22,United Kingdom,0,0
13194,1,60.7,20.233333333333334,26,8.666666666666666,2011-07-27 09:01:00,2011-07-27 09:01:00,3,3,United Kingdom,0,0
13196,4,1797.78,16.343454545454545,1224,11.127272727272727,2011-03-22 14:24:00,2011-11-28 13:54:00,110,97,United Kingdom,250,1
13198,6,3401.2400000000002,15.049734513274338,2648,11.716814159292035,2010-12-13 09:29:00,2011-11-29 15:17:00,226,199,United Kingdom,351,1
13199,38,9817.12,82.49680672268909,6176,51.89915966386555,2010-12-08 10:51:00,2011-12-06 12:30:00,119,48,United Kingdom,363,1
13200,4,870.09,18.915,516,11.217391304347826,2011-08-05 14:50:00,2011-11-20 15:35:00,46,42,United Kingdom,107,1
13203,4,869.46,15.253684210526316,800,14.035087719298245,2011-04-11 14:40:00,2011-11-30 10:45:00,57,56,United Kingdom,232,1
13207,2,250.26000000000002,31.282500000000002,130,16.25,2011-07-12 11:35:00,2011-11-24 14:52:00,8,7,United Kingdom,135,1
13208,6,1217.65,8.227364864864866,803,5.425675675675675,2011-02-03 19:32:00,2011-10-12 09:54:00,148,124,United Kingdom,250,0
13209,8,5891.61,18.35392523364486,4253,13.249221183800623,2010-12-13 10:31:00,2011-11-09 13:54:00,321,255,United Kingdom,331,0
13210,1,353.48,16.067272727272726,316,14.363636363636363,2011-09-07 08:18:00,2011-09-07 08:18:00,22,22,United Kingdom,0,0
13211,3,1095.42,19.916727272727275,834,15.163636363636364,2010-12-13 16:17:00,2011-11-29 14:43:00,55,45,United Kingdom,350,1
13212,3,786.83,5.580354609929079,309,2.1914893617021276,2011-10-09 14:48:00,2011-11-20 12:40:00,141,128,United Kingdom,41,1
13213,5,1520.58,16.895333333333333,1360,15.11111111111111,2011-05-24 12:22:00,2011-10-14 11:42:00,90,82,United Kingdom,142,0
13216,1,333.74,66.748,297,59.4,2011-03-17 12:18:00,2011-03-17 12:18:00,5,5,United Kingdom,0,0
13217,3,533.98,133.495,262,65.5,2011-07-06 12:08:00,2011-08-09 15:32:00,4,3,United Kingdom,34,0
13218,1,62.63999999999999,12.527999999999999,88,17.6,2011-08-04 16:59:00,2011-08-04 16:59:00,5,5,United Kingdom,0,0
13220,4,819.2900000000001,39.01380952380953,196,9.333333333333334,2011-04-17 10:59:00,2011-09-22 13:38:00,21,18,United Kingdom,158,0
13221,2,847.41,12.839545454545455,244,3.696969696969697,2010-12-15 13:24:00,2011-04-13 16:58:00,66,62,United Kingdom,119,0
13223,2,163.20000000000002,32.64,88,17.6,2011-04-21 15:16:00,2011-05-23 13:03:00,5,5,United Kingdom,31,0
13224,2,2155.95,19.9625,1518,14.055555555555555,2011-07-11 14:10:00,2011-10-10 14:55:00,108,101,United Kingdom,91,0
13225,7,6463.84,201.995,3416,106.75,2010-12-13 09:49:00,2011-12-06 13:29:00,32,23,United Kingdom,358,1
13226,1,108.21000000000001,6.7631250000000005,80,5.0,2011-03-11 14:35:00,2011-03-11 14:35:00,16,16,United Kingdom,0,0
13227,1,257.7,28.633333333333333,99,11.0,2011-05-22 11:47:00,2011-05-22 11:47:00,9,9,United Kingdom,0,0
13228,1,358.0,179.0,200,100.0,2011-09-19 14:28:00,2011-09-19 14:28:00,2,2,United Kingdom,0,0
13229,1,160.95,16.095,63,6.3,2011-04-28 12:07:00,2011-04-28 12:07:00,10,10,United Kingdom,0,0
13230,14,2755.63,4.69442930153322,1638,2.79045996592845,2010-12-09 19:28:00,2011-12-05 16:03:00,587,393,United Kingdom,360,1
13232,7,1328.35,6.575990099009901,773,3.8267326732673266,2011-04-10 13:48:00,2011-11-27 10:39:00,202,147,United Kingdom,230,1
13233,2,605.12,14.072558139534884,1004,23.348837209302324,2011-01-07 14:49:00,2011-09-26 13:25:00,43,43,United Kingdom,261,0
13235,1,1031.07,17.77706896551724,441,7.603448275862069,2011-05-11 17:13:00,2011-05-11 17:13:00,58,53,United Kingdom,0,0
13236,2,744.85,20.69027777777778,416,11.555555555555555,2011-08-25 08:58:00,2011-11-15 12:50:00,36,34,United Kingdom,82,1
13238,4,700.73,22.604193548387098,298,9.612903225806452,2010-12-14 14:37:00,2011-11-22 15:37:00,31,20,United Kingdom,343,1
13239,1,329.56,15.693333333333333,327,15.571428571428571,2011-03-23 10:25:00,2011-03-23 10:25:00,21,21,United Kingdom,0,0
13240,4,663.65,9.905223880597015,298,4.447761194029851,2010-12-09 12:49:00,2011-09-04 14:08:00,67,59,United Kingdom,269,0
13242,3,270.40000000000003,20.800000000000004,130,10.0,2011-05-10 12:26:00,2011-08-19 12:53:00,13,12,United Kingdom,101,0
13243,1,585.12,10.265263157894736,232,4.0701754385964914,2011-05-20 13:14:00,2011-05-20 13:14:00,57,56,United Kingdom,0,0
13244,1,121.74000000000001,4.508888888888889,38,1.4074074074074074,2011-09-08 11:46:00,2011-09-08 11:46:00,27,27,United Kingdom,0,0
13245,1,430.5,26.90625,125,7.8125,2011-10-20 11:40:00,2011-10-20 11:40:00,16,16,United Kingdom,0,0
13246,6,1961.52,14.422941176470587,1587,11.669117647058824,2011-01-13 13:36:00,2011-11-21 16:50:00,136,110,United Kingdom,312,1
13247,4,501.12,20.0448,328,13.12,2011-09-18 11:31:00,2011-11-22 10:59:00,25,18,United Kingdom,64,1
13248,2,465.68,17.91076923076923,305,11.73076923076923,2011-06-03 13:05:00,2011-08-07 12:40:00,26,25,United Kingdom,64,0
13249,3,711.41,30.93086956521739,546,23.73913043478261,2011-03-23 15:26:00,2011-09-08 13:26:00,23,21,United Kingdom,168,0
13253,2,1030.4,28.622222222222224,1572,43.666666666666664,2011-01-04 15:43:00,2011-07-06 10:09:00,36,35,United Kingdom,182,0
13255,2,399.51,30.73153846153846,177,13.615384615384615,2010-12-01 11:58:00,2011-11-30 13:14:00,13,13,United Kingdom,364,1
13258,3,672.83,18.689722222222223,282,7.833333333333333,2011-05-18 13:11:00,2011-11-28 09:31:00,36,28,United Kingdom,193,1
13259,1,283.18,3.4960493827160493,126,1.5555555555555556,2011-10-09 10:48:00,2011-10-09 10:48:00,81,77,United Kingdom,0,0
13260,1,557.62,69.7025,142,17.75,2011-10-09 13:21:00,2011-10-09 13:21:00,8,8,United Kingdom,0,0
13261,2,944.1,104.9,210,23.333333333333332,2011-02-27 10:41:00,2011-03-16 12:22:00,9,8,United Kingdom,17,0
13262,1,200.29,18.208181818181817,125,11.363636363636363,2011-03-21 15:06:00,2011-03-21 15:06:00,11,11,United Kingdom,0,0
13263,35,7436.93,4.46126574685063,4768,2.860227954409118,2011-01-18 16:31:00,2011-12-08 13:59:00,1667,450,United Kingdom,323,1
13265,5,2092.66,23.251777777777775,1740,19.333333333333332,2011-03-11 09:54:00,2011-10-17 15:02:00,90,66,United Kingdom,220,0
13266,12,3834.2599999999998,20.504064171122995,4428,23.67914438502674,2011-03-28 10:14:00,2011-11-28 14:39:00,187,82,United Kingdom,245,1
13267,19,4521.49,21.428862559241704,1969,9.33175355450237,2010-12-08 09:20:00,2011-12-07 11:12:00,211,88,United Kingdom,364,1
13268,11,3174.75,7.331986143187067,3624,8.369515011547344,2011-03-17 13:20:00,2011-11-22 11:51:00,433,257,United Kingdom,249,1
13269,15,5343.28,16.96279365079365,3513,11.152380952380952,2010-12-05 11:51:00,2011-12-08 14:53:00,315,177,United Kingdom,368,1
13270,1,590.0,590.0,200,200.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,1,United Kingdom,0,0
13271,1,211.49,2.430919540229885,240,2.7586206896551726,2011-11-02 14:31:00,2011-11-02 14:31:00,87,79,United Kingdom,0,0
13272,2,276.56,18.437333333333335,96,6.4,2011-09-11 12:06:00,2011-11-08 14:00:00,15,15,United Kingdom,58,0
13273,1,138.98,8.68625,153,9.5625,2011-08-18 14:02:00,2011-08-18 14:02:00,16,16,United Kingdom,0,0
13276,2,590.9300000000001,19.69766666666667,161,5.366666666666666,2011-09-01 10:03:00,2011-10-07 12:44:00,30,30,United Kingdom,36,0
13277,4,258.4,32.3,176,22.0,2011-07-29 10:06:00,2011-11-24 09:21:00,8,5,United Kingdom,117,1
13278,1,542.73,11.798478260869565,537,11.673913043478262,2011-10-30 11:49:00,2011-10-30 11:49:00,46,46,United Kingdom,0,0
13279,1,137.75,15.305555555555555,73,8.11111111111111,2011-09-22 17:24:00,2011-09-22 17:24:00,9,9,United Kingdom,0,0
13280,3,798.46,9.737317073170733,518,6.317073170731708,2011-01-06 17:10:00,2011-08-09 13:14:00,82,67,United Kingdom,214,0
13282,3,1132.14,30.59837837837838,307,8.297297297297296,2011-05-03 12:03:00,2011-11-21 15:33:00,37,29,United Kingdom,202,1
13283,2,93.66,13.379999999999999,90,12.857142857142858,2011-06-07 12:39:00,2011-10-11 09:50:00,7,7,United Kingdom,125,0
13284,1,201.19,15.476153846153846,91,7.0,2011-01-13 09:23:00,2011-01-13 09:23:00,13,13,United Kingdom,0,0
13285,4,2709.12,14.487272727272726,2051,10.967914438502675,2011-02-22 17:13:00,2011-11-16 13:19:00,187,157,United Kingdom,266,1
13291,1,361.11,8.597857142857142,233,5.5476190476190474,2011-07-07 10:36:00,2011-07-07 10:36:00,42,41,United Kingdom,0,0
13292,2,578.9399999999999,18.67548387096774,347,11.193548387096774,2011-02-28 15:00:00,2011-11-01 10:04:00,31,29,United Kingdom,245,0
13294,2,873.74,16.18037037037037,453,8.38888888888889,2011-04-04 12:37:00,2011-06-03 08:54:00,54,48,United Kingdom,59,0
13295,1,201.20000000000002,20.12,82,8.2,2010-12-15 11:21:00,2010-12-15 11:21:00,10,10,United Kingdom,0,0
13296,1,87.4,17.48,78,15.6,2011-07-25 13:46:00,2011-07-25 13:46:00,5,5,United Kingdom,0,0
13297,4,2089.85,35.421186440677964,963,16.322033898305083,2011-10-03 15:08:00,2011-12-02 09:32:00,59,52,United Kingdom,59,1
13298,1,360.0,180.0,96,48.0,2011-12-08 13:11:00,2011-12-08 13:11:00,2,2,United Kingdom,0,1
13299,1,142.5,28.5,30,6.0,2011-03-16 12:55:00,2011-03-16 12:55:00,5,5,United Kingdom,0,0
13300,1,371.89,18.5945,203,10.15,2011-06-23 13:09:00,2011-06-23 13:09:00,20,20,United Kingdom,0,0
13301,4,618.09,7.630740740740741,345,4.2592592592592595,2011-02-20 13:13:00,2011-08-28 11:25:00,81,75,United Kingdom,188,0
13302,1,63.75,63.75,5,5.0,2011-07-07 17:56:00,2011-07-07 17:56:00,1,1,United Kingdom,0,0
13304,1,300.42,14.305714285714286,238,11.333333333333334,2010-12-23 14:35:00,2010-12-23 14:35:00,21,21,United Kingdom,0,0
13305,10,2000.86,24.701975308641973,1232,15.209876543209877,2010-12-02 12:10:00,2011-12-05 15:15:00,81,50,United Kingdom,368,1
13307,1,15.0,15.0,4,4.0,2011-08-11 17:14:00,2011-08-11 17:14:00,1,1,United Kingdom,0,0
13308,3,1385.51,25.657592592592593,843,15.61111111111111,2011-05-20 13:13:00,2011-11-17 09:31:00,54,49,United Kingdom,180,1
13309,5,1456.79,13.614859813084111,1544,14.429906542056075,2011-02-04 12:29:00,2011-12-02 16:34:00,107,82,United Kingdom,301,1
13310,3,1132.03,15.722638888888888,587,8.152777777777779,2011-01-19 14:50:00,2011-11-11 17:23:00,72,65,United Kingdom,296,1
13311,2,598.57,23.02192307692308,305,11.73076923076923,2011-07-12 14:26:00,2011-12-05 12:55:00,26,25,United Kingdom,145,1
13313,5,1555.32,19.939999999999998,851,10.91025641025641,2011-01-04 10:00:00,2011-11-17 16:48:00,78,47,United Kingdom,317,1
13314,3,775.94,12.515161290322581,560,9.03225806451613,2011-09-27 10:20:00,2011-12-08 12:29:00,62,55,United Kingdom,72,1
13316,4,5732.93,66.66197674418605,5508,64.04651162790698,2011-03-30 13:01:00,2011-11-02 13:40:00,86,66,United Kingdom,217,0
13317,6,2273.68,18.336129032258064,1035,8.346774193548388,2010-12-16 09:22:00,2011-10-04 13:35:00,124,100,United Kingdom,292,0
13318,3,640.76,32.038,304,15.2,2011-11-02 13:26:00,2011-12-08 18:51:00,20,14,United Kingdom,36,1
13319,26,10845.550000000001,22.784768907563027,4724,9.92436974789916,2010-12-09 10:04:00,2011-12-04 13:34:00,476,209,United Kingdom,360,1
13320,4,1532.2,14.592380952380953,1086,10.342857142857143,2011-05-10 10:29:00,2011-09-22 18:07:00,105,77,United Kingdom,135,0
13321,2,567.36,51.57818181818182,372,33.81818181818182,2011-09-14 15:18:00,2011-09-28 15:24:00,11,10,United Kingdom,14,0
13322,1,199.48000000000002,7.9792000000000005,117,4.68,2011-11-22 14:21:00,2011-11-22 14:21:00,25,25,United Kingdom,0,1
13323,5,787.85,37.516666666666666,175,8.333333333333334,2011-09-16 13:23:00,2011-12-06 17:12:00,21,6,United Kingdom,81,1
13324,10,7121.95,94.95933333333333,5205,69.4,2010-12-14 09:50:00,2011-11-03 16:28:00,75,25,United Kingdom,324,0
13325,1,675.3,56.275,240,20.0,2011-09-19 10:36:00,2011-09-19 10:36:00,12,12,United Kingdom,0,0
13327,8,3627.77,33.59046296296296,1600,14.814814814814815,2010-12-09 15:32:00,2011-11-01 10:21:00,108,74,United Kingdom,326,0
13328,1,1308.48,76.96941176470588,680,40.0,2011-01-27 15:22:00,2011-01-27 15:22:00,17,17,United Kingdom,0,0
13329,2,789.0,46.411764705882355,463,27.235294117647058,2010-12-08 10:11:00,2011-11-08 10:29:00,17,16,United Kingdom,335,0
13330,3,1140.93,21.526981132075473,751,14.169811320754716,2011-01-28 10:08:00,2011-09-08 12:27:00,53,37,United Kingdom,223,0
13332,1,350.9,16.70952380952381,179,8.523809523809524,2011-11-25 13:30:00,2011-11-25 13:30:00,21,21,United Kingdom,0,1
13334,3,3502.32,13.216301886792454,1764,6.656603773584906,2011-02-07 11:42:00,2011-09-18 15:21:00,265,207,United Kingdom,223,0
13336,1,795.12,15.590588235294117,559,10.96078431372549,2011-09-23 14:05:00,2011-09-23 14:05:00,51,51,United Kingdom,0,0
13338,1,487.02,25.632631578947368,256,13.473684210526315,2011-07-05 09:06:00,2011-07-05 09:06:00,19,19,United Kingdom,0,0
13339,1,860.12,15.928148148148148,326,6.037037037037037,2011-05-23 08:31:00,2011-05-23 08:31:00,54,54,United Kingdom,0,0
13340,7,10736.48,80.12298507462687,5770,43.059701492537314,2011-03-08 11:39:00,2011-10-25 13:15:00,134,128,United Kingdom,231,0
13341,1,775.85,18.472619047619048,301,7.166666666666667,2011-03-24 09:50:00,2011-03-24 09:50:00,42,42,United Kingdom,0,0
13343,1,353.43,18.60157894736842,135,7.105263157894737,2011-06-15 12:24:00,2011-06-15 12:24:00,19,19,United Kingdom,0,0
13344,3,2511.69,21.6525,952,8.206896551724139,2011-03-07 10:28:00,2011-10-03 09:45:00,116,115,United Kingdom,209,0
13345,1,389.5,19.475,141,7.05,2011-02-25 09:01:00,2011-02-25 09:01:00,20,20,United Kingdom,0,0
13347,1,341.36,42.67,205,25.625,2011-09-30 13:28:00,2011-09-30 13:28:00,8,8,United Kingdom,0,0
13348,1,233.76,16.697142857142858,136,9.714285714285714,2011-10-06 17:28:00,2011-10-06 17:28:00,14,14,United Kingdom,0,0
13349,1,247.32,15.4575,225,14.0625,2011-11-29 08:07:00,2011-11-29 08:07:00,16,16,United Kingdom,0,1
13350,2,979.12,24.478,287,7.175,2011-09-21 13:33:00,2011-11-23 16:33:00,40,36,United Kingdom,63,1
13351,1,373.94,23.37125,117,7.3125,2011-10-04 12:55:00,2011-10-04 12:55:00,16,16,United Kingdom,0,0
13352,1,397.97999999999996,16.5825,321,13.375,2011-10-10 13:55:00,2011-10-10 13:55:00,24,24,United Kingdom,0,0
13354,1,743.53,14.579019607843136,604,11.843137254901961,2011-09-29 13:17:00,2011-09-29 13:17:00,51,51,United Kingdom,0,0
13355,1,674.7,21.084375,314,9.8125,2011-08-09 14:48:00,2011-08-09 14:48:00,32,32,United Kingdom,0,0
13356,1,768.24,18.291428571428572,325,7.738095238095238,2011-09-20 14:33:00,2011-09-20 14:33:00,42,42,United Kingdom,0,0
13357,1,609.4,6.847191011235955,321,3.606741573033708,2011-03-27 13:56:00,2011-03-27 13:56:00,89,85,United Kingdom,0,0
13358,1,439.03,15.138965517241378,285,9.827586206896552,2011-03-16 11:52:00,2011-03-16 11:52:00,29,29,United Kingdom,0,0
13359,1,439.56,19.11130434782609,161,7.0,2011-10-07 09:30:00,2011-10-07 09:30:00,23,23,United Kingdom,0,0
13362,4,3090.7400000000002,18.618915662650604,1382,8.325301204819278,2011-02-25 11:33:00,2011-11-30 14:41:00,166,128,United Kingdom,278,1
13363,2,992.5,16.541666666666668,710,11.833333333333334,2011-10-27 10:46:00,2011-11-22 12:40:00,60,47,United Kingdom,26,1
13364,1,134.95999999999998,13.495999999999999,71,7.1,2011-09-29 18:13:00,2011-09-29 18:13:00,10,10,United Kingdom,0,0
13365,2,2225.37,17.385703125,1247,9.7421875,2011-05-06 12:00:00,2011-11-06 12:36:00,128,122,United Kingdom,184,0
13366,1,56.160000000000004,56.160000000000004,144,144.0,2011-10-20 13:37:00,2011-10-20 13:37:00,1,1,United Kingdom,0,0
13368,2,623.4,21.49655172413793,327,11.275862068965518,2011-01-06 12:32:00,2011-03-28 09:59:00,29,29,United Kingdom,80,0
13369,1,308.28000000000003,22.020000000000003,149,10.642857142857142,2010-12-09 11:30:00,2010-12-09 11:30:00,14,14,United Kingdom,0,0
13370,1,754.87,19.355641025641027,343,8.794871794871796,2010-12-03 10:26:00,2010-12-03 10:26:00,39,39,United Kingdom,0,0
13372,1,378.64,16.46260869565217,159,6.913043478260869,2011-09-11 12:46:00,2011-09-11 12:46:00,23,23,United Kingdom,0,0
13373,3,3312.25,20.963607594936708,1651,10.449367088607595,2011-03-08 14:35:00,2011-10-10 10:51:00,158,135,United Kingdom,215,0
13375,1,778.65,21.044594594594592,442,11.945945945945946,2011-09-12 10:19:00,2011-09-12 10:19:00,37,37,United Kingdom,0,0
13376,3,1019.76,19.240754716981133,493,9.30188679245283,2011-04-19 13:03:00,2011-09-01 16:16:00,53,45,United Kingdom,135,0
13379,3,572.56,5.902680412371134,601,6.195876288659794,2011-07-26 12:26:00,2011-11-13 13:45:00,97,85,United Kingdom,110,1
13381,6,3639.31,21.15877906976744,2029,11.796511627906977,2011-02-14 10:10:00,2011-11-08 11:58:00,172,77,United Kingdom,267,0
13382,1,222.99,14.866000000000001,131,8.733333333333333,2011-03-04 10:03:00,2011-03-04 10:03:00,15,15,United Kingdom,0,0
13384,7,4151.93,27.315328947368425,2422,15.93421052631579,2011-06-14 12:47:00,2011-11-09 11:04:00,152,123,United Kingdom,147,0
13385,1,534.57,15.273428571428573,281,8.028571428571428,2011-01-14 09:52:00,2011-01-14 09:52:00,35,35,United Kingdom,0,0
13388,2,677.1,19.345714285714287,282,8.057142857142857,2011-07-31 12:52:00,2011-07-31 12:52:00,35,35,United Kingdom,0,0
13389,3,797.96,15.646274509803922,429,8.411764705882353,2011-04-21 12:12:00,2011-11-28 14:01:00,51,50,United Kingdom,221,1
13390,1,544.08,41.8523076923077,224,17.23076923076923,2011-09-26 08:38:00,2011-09-26 08:38:00,13,13,United Kingdom,0,0
13391,1,59.8,59.8,4,4.0,2011-05-20 10:50:00,2011-05-20 10:50:00,1,1,United Kingdom,0,0
13394,8,2520.02,16.258193548387098,2392,15.432258064516128,2011-02-03 10:39:00,2011-12-08 11:36:00,155,124,United Kingdom,308,1
13395,1,307.72,14.653333333333334,336,16.0,2011-06-07 15:04:00,2011-06-07 15:04:00,21,21,United Kingdom,0,0
13396,2,1360.99,31.65093023255814,600,13.953488372093023,2011-01-24 13:37:00,2011-11-10 16:59:00,43,42,United Kingdom,290,1
13397,5,1544.13,40.635000000000005,430,11.31578947368421,2011-01-04 13:50:00,2011-09-28 10:56:00,38,28,United Kingdom,266,0
13398,1,457.34,17.59,281,10.807692307692308,2011-05-31 13:17:00,2011-05-31 13:17:00,26,26,United Kingdom,0,0
13402,2,621.23,15.92897435897436,479,12.282051282051283,2010-12-02 17:12:00,2011-08-04 15:51:00,39,32,United Kingdom,244,0
13403,1,75.0,25.0,44,14.666666666666666,2011-11-22 08:28:00,2011-11-22 08:28:00,3,3,United Kingdom,0,1
13404,2,252.49,22.953636363636363,111,10.090909090909092,2011-05-11 11:57:00,2011-12-08 15:37:00,11,11,United Kingdom,211,1
13405,3,572.451,21.201888888888888,165,6.111111111111111,2011-01-26 09:27:00,2011-09-26 17:01:00,27,25,United Kingdom,243,0
13408,62,28117.04,58.82225941422595,16232,33.9581589958159,2010-12-01 10:39:00,2011-12-08 09:05:00,478,234,United Kingdom,371,1
13410,5,1003.06,35.82357142857143,518,18.5,2011-02-21 14:38:00,2011-11-15 15:33:00,28,15,United Kingdom,267,1
13411,1,213.55,11.863888888888889,72,4.0,2011-08-24 13:57:00,2011-08-24 13:57:00,18,17,United Kingdom,0,0
13414,3,1390.5,57.9375,1574,65.58333333333333,2011-02-16 12:13:00,2011-07-29 11:45:00,24,23,United Kingdom,162,0
13416,2,712.5,37.5,142,7.473684210526316,2011-09-19 14:43:00,2011-10-27 08:56:00,19,11,United Kingdom,37,0
13417,2,640.83,22.886785714285715,162,5.785714285714286,2011-05-18 16:26:00,2011-12-05 08:49:00,28,26,United Kingdom,200,1
13418,18,6127.43,20.156019736842108,3918,12.888157894736842,2010-12-02 10:45:00,2011-11-28 10:23:00,304,223,United Kingdom,360,1
13419,1,221.06,13.81625,275,17.1875,2011-10-07 12:49:00,2011-10-07 12:49:00,16,16,United Kingdom,0,0
13420,2,159.85,19.98125,101,12.625,2011-06-22 11:35:00,2011-07-13 08:48:00,8,8,United Kingdom,20,0
13421,2,1833.71,17.977549019607842,1128,11.058823529411764,2011-02-22 15:46:00,2011-10-30 14:21:00,102,88,United Kingdom,249,0
13422,1,2626.3,20.67952755905512,1326,10.440944881889763,2011-10-06 13:42:00,2011-10-06 13:42:00,127,127,United Kingdom,0,0
13425,3,1624.21,20.823205128205128,1123,14.397435897435898,2011-02-18 08:34:00,2011-08-23 17:13:00,78,66,United Kingdom,186,0
13426,10,3641.32,23.193121019108283,2245,14.299363057324841,2010-12-15 12:43:00,2011-12-09 08:59:00,157,103,United Kingdom,358,1
